proyecto_id,fecha_inicio,pais_id,pais,provincia_id,provincia_de_ejecución,moneda_monto_financiado,monto_financiado,moneda_monto_total,monto_total,region_de_ejecucion,gran_area_conocimiento,tipo_proyecto_cyt,tipo_organizacion_ejec
8493,2013-07-17,ARG,Argentina,06,Buenos Aires,ARS, 135733,ARS, 400595,Pampeana,,Tecnología e Innovación,Empresa
8500,2009-10-01,ARG,Argentina,50,Mendoza,ARS, 182803,ARS, 416110,Cuyo,,Tecnología e Innovación,Empresa
8504,2009-02-19,ARG,Argentina,14,Córdoba,ARS, 298332,ARS, 605970,Pampeana,,Tecnología e Innovación,Empresa
8511,2009-02-05,ARG,Argentina,26,Chubut,ARS, 176180,ARS, 354520,Patagónica,,Tecnología e Innovación,Persona física
8515,2009-07-16,ARG,Argentina,06,Buenos Aires,ARS, 147800,ARS, 297782,Pampeana,,Tecnología e Innovación,Empresa
8516,2012-12-14,ARG,Argentina,54,Misiones,ARS, 90349,ARS, 182353,Nea,,Tecnología e Innovación,Empresa
8518,2011-10-19,ARG,Argentina,82,Santa Fe,ARS, 436319,ARS, 879702,Pampeana,,Tecnología e Innovación,Empresa
8519,2013-04-11,ARG,Argentina,82,Santa Fe,ARS, 655456,ARS, 1311965,Pampeana,,Tecnología e Innovación,Empresa
8520,2011-07-29,ARG,Argentina,06,Buenos Aires,ARS, 190300,ARS, 426812,Pampeana,,Tecnología e Innovación,Empresa
8530,2008-02-25,ARG,Argentina,14,Córdoba,ARS, 115382,ARS, 243204,Pampeana,,Tecnología e Innovación,Persona física
8533,2009-04-27,ARG,Argentina,14,Córdoba,ARS, 155464,ARS, 310928,Pampeana,,Tecnología e Innovación,Empresa
8534,2009-05-21,ARG,Argentina,02,CABA,ARS, 144640,ARS, 295870,Pampeana,,Tecnología e Innovación,Empresa
8539,2009-04-20,ARG,Argentina,06,Buenos Aires,ARS, 600000,ARS, 1700680,Pampeana,,Tecnología e Innovación,Empresa
8544,2011-11-03,ARG,Argentina,06,Buenos Aires,ARS, 146750,ARS, 303180,Pampeana,,Tecnología e Innovación,Empresa
8549,2010-11-25,ARG,Argentina,14,Córdoba,ARS, 84593,ARS, 172641,Pampeana,,Tecnología e Innovación,Persona física
8550,2009-01-22,ARG,Argentina,14,Córdoba,ARS, 61650,ARS, 139560,Pampeana,,Tecnología e Innovación,Empresa
8552,2009-01-22,ARG,Argentina,06,Buenos Aires,ARS, 140765,ARS, 282030,Pampeana,,Tecnología e Innovación,Empresa
8553,2009-12-30,ARG,Argentina,82,Santa Fe,ARS, 58000,ARS, 116000,Pampeana,,Tecnología e Innovación,Persona física
8554,2015-11-09,ARG,Argentina,06,Buenos Aires,ARS, 698800,ARS, 1398653,Pampeana,,Tecnología e Innovación,Empresa
8555,2013-09-11,ARG,Argentina,82,Santa Fe,ARS, 199960,ARS, 404100,Pampeana,,Tecnología e Innovación,Empresa
8556,2012-03-29,ARG,Argentina,14,Córdoba,ARS, 94200,ARS, 189660,Pampeana,,Tecnología e Innovación,Empresa
8559,2013-03-13,ARG,Argentina,14,Córdoba,ARS, 156183,ARS, 404681,Pampeana,,Tecnología e Innovación,Empresa
8560,2011-11-10,ARG,Argentina,82,Santa Fe,ARS, 68420,ARS, 136840,Pampeana,,Tecnología e Innovación,Empresa
8561,2008-12-15,ARG,Argentina,02,CABA,ARS, 454400,ARS, 928864,Pampeana,,Tecnología e Innovación,Empresa
8563,2013-02-21,ARG,Argentina,06,Buenos Aires,ARS, 575080,ARS, 1214579,Pampeana,,Tecnología e Innovación,Empresa
8567,2013-11-22,ARG,Argentina,54,Misiones,ARS, 799512,ARS, 1835436,Nea,,Tecnología e Innovación,Empresa
8575,2008-10-28,ARG,Argentina,06,Buenos Aires,ARS, 92500,ARS, 336793,Pampeana,,Tecnología e Innovación,Empresa
8576,2011-11-21,ARG,Argentina,14,Córdoba,ARS, 545875,ARS, 1094559,Pampeana,,Tecnología e Innovación,Empresa
8577,2009-03-16,ARG,Argentina,82,Santa Fe,ARS, 148840,ARS, 303500,Pampeana,,Tecnología e Innovación,Empresa
8578,2011-09-15,ARG,Argentina,14,Córdoba,ARS, 299200,ARS, 718517,Pampeana,,Tecnología e Innovación,Empresa
8579,2008-10-29,ARG,Argentina,02,CABA,ARS, 231096,ARS, 521429,Pampeana,,Tecnología e Innovación,Empresa
8580,2012-07-11,ARG,Argentina,14,Córdoba,ARS, 234575,ARS, 474908,Pampeana,,Tecnología e Innovación,Empresa
8581,2013-06-14,ARG,Argentina,82,Santa Fe,ARS, 425400,ARS, 850845,Pampeana,,Tecnología e Innovación,Empresa
8582,2013-02-25,ARG,Argentina,82,Santa Fe,ARS, 434650,ARS, 869382,Pampeana,,Tecnología e Innovación,Empresa
8583,2012-11-29,ARG,Argentina,14,Córdoba,ARS, 551746,ARS, 1106447,Pampeana,,Tecnología e Innovación,Empresa
8584,2009-04-21,ARG,Argentina,82,Santa Fe,ARS, 50040,ARS, 100337,Pampeana,,Tecnología e Innovación,Empresa
8591,2011-04-01,ARG,Argentina,02,CABA,ARS, 349410,ARS, 792390,Pampeana,,Tecnología e Innovación,Empresa
8593,2011-02-22,ARG,Argentina,54,Misiones,ARS, 326000,ARS, 686440,Nea,,Tecnología e Innovación,Empresa
8595,2011-04-01,ARG,Argentina,54,Misiones,ARS, 10158,ARS, 22954,Nea,,Tecnología e Innovación,Persona física
8596,2009-03-20,ARG,Argentina,54,Misiones,ARS, 9700,ARS, 20236,Nea,,Tecnología e Innovación,Persona física
8601,2009-04-20,ARG,Argentina,06,Buenos Aires,ARS, 153554,ARS, 308834,Pampeana,,Tecnología e Innovación,Empresa
8602,2009-12-17,ARG,Argentina,06,Buenos Aires,ARS, 163904,ARS, 334205,Pampeana,,Tecnología e Innovación,Empresa
8603,2011-11-21,ARG,Argentina,06,Buenos Aires,ARS, 656216,ARS, 1312526,Pampeana,,Tecnología e Innovación,Empresa
8604,2012-02-15,ARG,Argentina,02,CABA,ARS, 716196,ARS, 1460077,Pampeana,,Tecnología e Innovación,Empresa
8606,2009-10-05,ARG,Argentina,06,Buenos Aires,ARS, 318000,ARS, 636950,Pampeana,,Tecnología e Innovación,Empresa
8607,2011-06-16,ARG,Argentina,02,CABA,ARS, 102984,ARS, 207512,Pampeana,,Tecnología e Innovación,Empresa
8609,2013-02-18,ARG,Argentina,06,Buenos Aires,ARS, 373259,ARS, 747769,Pampeana,,Tecnología e Innovación,Empresa
8610,2014-04-30,ARG,Argentina,14,Córdoba,ARS, 261328,ARS, 611757,Pampeana,,Tecnología e Innovación,Empresa
8611,2013-05-28,ARG,Argentina,06,Buenos Aires,ARS, 185800,ARS, 372480,Pampeana,,Tecnología e Innovación,Empresa
8612,2012-09-11,ARG,Argentina,82,Santa Fe,ARS, 503041,ARS, 1009082,Pampeana,,Tecnología e Innovación,Empresa
8613,2013-08-26,ARG,Argentina,54,Misiones,ARS, 435499,ARS, 874697,Nea,,Tecnología e Innovación,Empresa
8614,2013-10-02,ARG,Argentina,90,Tucumán,ARS, 442060,ARS, 884160,Noa,,Tecnología e Innovación,Empresa
8615,2013-10-21,ARG,Argentina,82,Santa Fe,ARS, 380601,ARS, 765784,Pampeana,,Tecnología e Innovación,Empresa
8616,2012-11-29,ARG,Argentina,02,CABA,ARS, 111300,ARS, 222600,Pampeana,,Tecnología e Innovación,Empresa
8617,2012-03-22,ARG,Argentina,66,Salta,ARS, 322503,ARS, 703006,Noa,,Tecnología e Innovación,Empresa
8619,2013-09-30,ARG,Argentina,02,CABA,ARS, 799020,ARS, 1689646,Pampeana,,Tecnología e Innovación,Empresa
8620,2013-09-06,ARG,Argentina,82,Santa Fe,ARS, 652500,ARS, 1337940,Pampeana,,Tecnología e Innovación,Empresa
8621,2013-11-27,ARG,Argentina,02,CABA,ARS, 227500,ARS, 459395,Pampeana,,Tecnología e Innovación,Empresa
8622,2014-02-06,ARG,Argentina,82,Santa Fe,ARS, 798577,ARS, 1141625,Pampeana,,Tecnología e Innovación,Empresa
8623,2013-12-10,ARG,Argentina,02,CABA,ARS, 490500,ARS, 1062700,Pampeana,,Tecnología e Innovación,Empresa
8624,2013-03-29,ARG,Argentina,14,Córdoba,ARS, 774055,ARS, 1548879,Pampeana,,Tecnología e Innovación,Empresa
8625,2013-08-15,ARG,Argentina,02,CABA,ARS, 594590,ARS, 1278850,Pampeana,,Tecnología e Innovación,Empresa
8626,2013-12-20,ARG,Argentina,82,Santa Fe,ARS, 173179,ARS, 350195,Pampeana,,Tecnología e Innovación,Empresa
8627,2013-08-05,ARG,Argentina,02,CABA,ARS, 263228,ARS, 532500,Pampeana,,Tecnología e Innovación,Empresa
8629,2013-08-15,ARG,Argentina,06,Buenos Aires,ARS, 325371,ARS, 652941,Pampeana,,Tecnología e Innovación,Empresa
8630,2013-09-10,ARG,Argentina,06,Buenos Aires,ARS, 367500,ARS, 736574,Pampeana,,Tecnología e Innovación,Empresa
8631,2009-03-19,ARG,Argentina,54,Misiones,ARS, 292900,ARS, 591166,Nea,,Tecnología e Innovación,Persona física
8632,2013-05-06,ARG,Argentina,82,Santa Fe,ARS, 800000,ARS, 1607036,Pampeana,,Tecnología e Innovación,Empresa
8633,2013-11-01,ARG,Argentina,06,Buenos Aires,ARS, 800000,ARS, 1634301,Pampeana,,Tecnología e Innovación,Empresa
8634,2013-07-04,ARG,Argentina,02,CABA,ARS, 309000,ARS, 655575,Pampeana,,Tecnología e Innovación,Empresa
8636,2013-09-13,ARG,Argentina,06,Buenos Aires,ARS, 190400,ARS, 381312,Pampeana,,Tecnología e Innovación,Empresa
8638,2014-04-09,ARG,Argentina,14,Córdoba,ARS, 207000,ARS, 443800,Pampeana,,Tecnología e Innovación,Empresa
8639,2014-03-05,ARG,Argentina,06,Buenos Aires,ARS, 470119,ARS, 945862,Pampeana,,Tecnología e Innovación,Empresa
8640,2013-07-04,ARG,Argentina,82,Santa Fe,ARS, 260535,ARS, 521104,Pampeana,,Tecnología e Innovación,Persona física
8641,2013-03-17,ARG,Argentina,02,CABA,ARS, 790000,ARS, 1588197,Pampeana,,Tecnología e Innovación,Empresa
8643,2013-09-30,ARG,Argentina,90,Tucumán,ARS, 244100,ARS, 505500,Noa,,Tecnología e Innovación,Empresa
8644,2013-08-12,ARG,Argentina,18,Corrientes,ARS, 461486,ARS, 932872,Nea,,Tecnología e Innovación,Empresa
8645,2013-09-04,ARG,Argentina,02,CABA,ARS, 54650,ARS, 234461,Pampeana,,Tecnología e Innovación,Empresa
8647,2013-11-08,ARG,Argentina,82,Santa Fe,ARS, 110410,ARS, 220870,Pampeana,,Tecnología e Innovación,Persona física
8648,2013-04-19,ARG,Argentina,02,CABA,ARS, 772400,ARS, 1636943,Pampeana,,Tecnología e Innovación,Empresa
8649,2013-12-06,ARG,Argentina,02,CABA,ARS, 701775,ARS, 1512575,Pampeana,,Tecnología e Innovación,Empresa
8650,2014-02-11,ARG,Argentina,82,Santa Fe,ARS, 520002,ARS, 1099812,Pampeana,,Tecnología e Innovación,Empresa
8651,2011-06-02,ARG,Argentina,02,CABA,ARS, 299999,ARS, 669359,Pampeana,,Tecnología e Innovación,Empresa
8652,2013-11-04,ARG,Argentina,02,CABA,ARS, 750000,ARS, 1503110,Pampeana,,Tecnología e Innovación,Empresa
8653,2013-07-18,ARG,Argentina,82,Santa Fe,ARS, 129675,ARS, 260030,Pampeana,,Tecnología e Innovación,Persona física
8654,2011-11-17,ARG,Argentina,50,Mendoza,ARS, 240600,ARS, 492251,Cuyo,,Tecnología e Innovación,Empresa
8656,2009-09-04,ARG,Argentina,82,Santa Fe,ARS, 236288,ARS, 556801,Pampeana,,Tecnología e Innovación,Empresa
8657,2013-12-05,ARG,Argentina,26,Chubut,ARS, 394500,ARS, 798500,Patagónica,,Tecnología e Innovación,Empresa
8658,2013-04-23,ARG,Argentina,06,Buenos Aires,ARS, 394000,ARS, 788799,Pampeana,,Tecnología e Innovación,Empresa
8659,2013-11-20,ARG,Argentina,14,Córdoba,ARS, 404050,ARS, 823713,Pampeana,,Tecnología e Innovación,Empresa
8660,2013-08-22,ARG,Argentina,02,CABA,ARS, 488676,ARS, 996570,Pampeana,,Tecnología e Innovación,Empresa
8661,2013-11-21,ARG,Argentina,02,CABA,ARS, 800000,ARS, 1683035,Pampeana,,Tecnología e Innovación,Empresa
8662,2013-08-14,ARG,Argentina,06,Buenos Aires,ARS, 624800,ARS, 1286000,Pampeana,,Tecnología e Innovación,Empresa
8663,2013-04-10,ARG,Argentina,50,Mendoza,ARS, 586526,ARS, 1175890,Cuyo,,Tecnología e Innovación,Empresa
8664,2015-09-16,ARG,Argentina,82,Santa Fe,ARS, 120000,ARS, 200006,Pampeana,,Tecnología e Innovación,Empresa
8665,2013-10-25,ARG,Argentina,06,Buenos Aires,ARS, 300640,ARS, 604184,Pampeana,,Tecnología e Innovación,Empresa
8666,2014-01-31,ARG,Argentina,02,CABA,ARS, 656546,ARS, 1360190,Pampeana,,Tecnología e Innovación,Empresa
8668,2013-06-25,ARG,Argentina,82,Santa Fe,ARS, 726798,ARS, 1501598,Pampeana,,Tecnología e Innovación,Empresa
8670,2013-09-23,ARG,Argentina,02,CABA,ARS, 541310,ARS, 1143570,Pampeana,,Tecnología e Innovación,Empresa
8671,2013-02-14,ARG,Argentina,50,Mendoza,ARS, 642529,ARS, 1286545,Cuyo,,Tecnología e Innovación,Empresa
8672,2013-09-12,ARG,Argentina,02,CABA,ARS, 800000,ARS, 1612400,Pampeana,,Tecnología e Innovación,Empresa
8673,2011-12-20,ARG,Argentina,02,CABA,ARS, 158876,ARS, 351872,Pampeana,,Tecnología e Innovación,Empresa
8676,2014-03-06,ARG,Argentina,06,Buenos Aires,ARS, 67438,ARS, 135858,Pampeana,,Tecnología e Innovación,Persona física
8678,2012-12-28,ARG,Argentina,02,CABA,ARS, 369053,ARS, 745825,Pampeana,,Tecnología e Innovación,Empresa
8679,2013-09-17,ARG,Argentina,02,CABA,ARS, 186500,ARS, 373900,Pampeana,,Tecnología e Innovación,Empresa
8680,2013-11-14,ARG,Argentina,06,Buenos Aires,ARS, 294816,ARS, 589632,Pampeana,,Tecnología e Innovación,Empresa
8681,2013-04-24,ARG,Argentina,02,CABA,ARS, 774608,ARS, 1617210,Pampeana,,Tecnología e Innovación,Empresa
8682,2013-09-19,ARG,Argentina,02,CABA,ARS, 679817,ARS, 1374488,Pampeana,,Tecnología e Innovación,Empresa
8684,2013-09-09,ARG,Argentina,14,Córdoba,ARS, 385900,ARS, 772769,Pampeana,,Tecnología e Innovación,Empresa
8685,2014-06-04,ARG,Argentina,82,Santa Fe,ARS, 135500,ARS, 273035,Pampeana,,Tecnología e Innovación,Empresa
8686,2010-01-26,ARG,Argentina,50,Mendoza,ARS, 191000,ARS, 458800,Cuyo,,Tecnología e Innovación,Empresa
8687,2013-09-20,ARG,Argentina,14,Córdoba,ARS, 284253,ARS, 576153,Pampeana,,Tecnología e Innovación,Empresa
8690,2010-06-29,ARG,Argentina,26,Chubut,ARS, 270500,ARS, 565440,Patagónica,,Tecnología e Innovación,Empresa
8694,2013-03-21,ARG,Argentina,02,CABA,ARS, 377120,ARS, 765701,Pampeana,,Tecnología e Innovación,Empresa
8695,2009-03-20,ARG,Argentina,54,Misiones,ARS, 192985,ARS, 387135,Nea,,Tecnología e Innovación,Persona física
8697,2013-05-08,ARG,Argentina,90,Tucumán,ARS, 475000,ARS, 959308,Noa,,Tecnología e Innovación,Empresa
8698,2011-07-07,ARG,Argentina,02,CABA,ARS, 58550,ARS, 180262,Pampeana,,Tecnología e Innovación,Empresa
8703,2009-04-14,ARG,Argentina,82,Santa Fe,ARS, 47676,ARS, 98492,Pampeana,,Tecnología e Innovación,Empresa
8705,2010-02-26,ARG,Argentina,06,Buenos Aires,ARS, 214267,ARS, 437626,Pampeana,,Tecnología e Innovación,Empresa
8714,2013-10-25,ARG,Argentina,82,Santa Fe,ARS, 248887,ARS, 497825,Pampeana,,Tecnología e Innovación,Empresa
8716,2013-08-26,ARG,Argentina,54,Misiones,ARS, 276550,ARS, 555333,Nea,,Tecnología e Innovación,Persona física
8717,2011-04-01,ARG,Argentina,54,Misiones,ARS, 209116,ARS, 426229,Nea,,Tecnología e Innovación,Empresa
8721,2013-01-31,ARG,Argentina,02,CABA,ARS, 270820,ARS, 655140,Pampeana,,Tecnología e Innovación,Empresa
8722,2008-12-16,ARG,Argentina,82,Santa Fe,ARS, 394350,ARS, 789100,Pampeana,,Tecnología e Innovación,Empresa
8723,2009-09-09,ARG,Argentina,02,CABA,ARS, 489600,ARS, 1087245,Pampeana,,Tecnología e Innovación,Empresa
8724,2011-07-26,ARG,Argentina,06,Buenos Aires,ARS, 113302,ARS, 226791,Pampeana,,Tecnología e Innovación,Empresa
8726,2012-01-11,ARG,Argentina,06,Buenos Aires,ARS, 713482,ARS, 1434563,Pampeana,,Tecnología e Innovación,Empresa
8728,2013-02-21,ARG,Argentina,02,CABA,ARS, 296710,ARS, 593420,Pampeana,,Tecnología e Innovación,Empresa
8730,2011-06-09,ARG,Argentina,06,Buenos Aires,ARS, 58000,ARS, 117084,Pampeana,,Tecnología e Innovación,Empresa
8731,2009-05-05,ARG,Argentina,58,Neuquén,ARS, 118000,ARS, 236800,Patagónica,,Tecnología e Innovación,Empresa
8732,2012-02-15,ARG,Argentina,02,CABA,ARS, 494500,ARS, 1140200,Pampeana,,Tecnología e Innovación,Empresa
8733,2012-01-25,ARG,Argentina,82,Santa Fe,ARS, 393529,ARS, 1047542,Pampeana,,Tecnología e Innovación,Empresa
8734,2009-05-29,ARG,Argentina,02,CABA,ARS, 341700,ARS, 993114,Pampeana,,Tecnología e Innovación,Empresa
8736,2013-11-11,ARG,Argentina,18,Corrientes,ARS, 672230,ARS, 1344860,Nea,,Tecnología e Innovación,Empresa
8737,2014-08-22,ARG,Argentina,82,Santa Fe,ARS, 412600,ARS, 825240,Pampeana,,Tecnología e Innovación,Empresa
8738,2013-08-30,ARG,Argentina,02,CABA,ARS, 800000,ARS, 1612268,Pampeana,,Tecnología e Innovación,Empresa
8739,2015-08-04,ARG,Argentina,02,CABA,ARS, 1193547,ARS, 2032235,Pampeana,,Tecnología e Innovación,Empresa
8740,2013-06-04,ARG,Argentina,82,Santa Fe,ARS, 119545,ARS, 245937,Pampeana,,Tecnología e Innovación,Empresa
8741,2013-07-23,ARG,Argentina,06,Buenos Aires,ARS, 319024,ARS, 697175,Pampeana,,Tecnología e Innovación,Empresa
8742,2013-01-10,ARG,Argentina,02,CABA,ARS, 462948,ARS, 970748,Pampeana,,Tecnología e Innovación,Empresa
8743,2013-05-17,ARG,Argentina,02,CABA,ARS, 450120,ARS, 901720,Pampeana,,Tecnología e Innovación,Empresa
8744,2013-08-12,ARG,Argentina,82,Santa Fe,ARS, 470548,ARS, 941097,Pampeana,,Tecnología e Innovación,Empresa
8745,2013-08-28,ARG,Argentina,02,CABA,ARS, 779000,ARS, 1578560,Pampeana,,Tecnología e Innovación,Persona física
8746,2013-09-17,ARG,Argentina,82,Santa Fe,ARS, 180166,ARS, 364063,Pampeana,,Tecnología e Innovación,Empresa
8748,2014-01-14,ARG,Argentina,02,CABA,ARS, 765068,ARS, 1531156,Pampeana,,Tecnología e Innovación,Empresa
8749,2013-05-29,ARG,Argentina,18,Corrientes,ARS, 536900,ARS, 1075000,Nea,,Tecnología e Innovación,Persona física
8750,2013-11-18,ARG,Argentina,02,CABA,ARS, 318000,ARS, 636142,Pampeana,,Tecnología e Innovación,Empresa
8751,2013-05-31,ARG,Argentina,02,CABA,ARS, 467799,ARS, 1020493,Pampeana,,Tecnología e Innovación,Empresa
8753,2013-02-14,ARG,Argentina,82,Santa Fe,ARS, 798912,ARS, 1598285,Pampeana,,Tecnología e Innovación,Empresa
8754,2013-05-16,ARG,Argentina,14,Córdoba,ARS, 156782,ARS, 315261,Pampeana,,Tecnología e Innovación,Empresa
8756,2014-11-10,ARG,Argentina,14,Córdoba,ARS, 322097,ARS, 644882,Pampeana,,Tecnología e Innovación,Empresa
8757,2013-11-15,ARG,Argentina,02,CABA,ARS, 243515,ARS, 489030,Pampeana,,Tecnología e Innovación,Empresa
8758,2013-11-27,ARG,Argentina,02,CABA,ARS, 169100,ARS, 355900,Pampeana,,Tecnología e Innovación,Empresa
8759,2013-07-01,ARG,Argentina,02,CABA,ARS, 799956,ARS, 1681465,Pampeana,,Tecnología e Innovación,Empresa
8760,2015-05-26,ARG,Argentina,82,Santa Fe,ARS, 776000,ARS, 1570162,Pampeana,,Tecnología e Innovación,Empresa
8761,2013-09-16,ARG,Argentina,26,Chubut,ARS, 576762,ARS, 1292562,Patagónica,,Tecnología e Innovación,Empresa
8762,2013-01-21,ARG,Argentina,02,CABA,ARS, 198582,ARS, 420340,Pampeana,,Tecnología e Innovación,Empresa
8763,2012-09-19,ARG,Argentina,82,Santa Fe,ARS, 328719,ARS, 668966,Pampeana,,Tecnología e Innovación,Empresa
8764,2013-09-02,ARG,Argentina,58,Neuquén,ARS, 237537,ARS, 785148,Patagónica,,Tecnología e Innovación,Empresa
8765,2013-07-12,ARG,Argentina,82,Santa Fe,ARS, 800000,ARS, 1604068,Pampeana,,Tecnología e Innovación,Empresa
8766,2013-11-08,ARG,Argentina,82,Santa Fe,ARS, 135250,ARS, 271560,Pampeana,,Tecnología e Innovación,Empresa
8767,2011-08-29,ARG,Argentina,02,CABA,ARS, 451993,ARS, 933443,Pampeana,,Tecnología e Innovación,Empresa
8768,2013-06-26,ARG,Argentina,02,CABA,ARS, 148239,ARS, 297244,Pampeana,,Tecnología e Innovación,Empresa
8769,2013-02-21,ARG,Argentina,06,Buenos Aires,ARS, 799999,ARS, 1601619,Pampeana,,Tecnología e Innovación,Empresa
8770,2013-09-06,ARG,Argentina,02,CABA,ARS, 652539,ARS, 1310667,Pampeana,,Tecnología e Innovación,Empresa
8771,2013-04-22,ARG,Argentina,14,Córdoba,ARS, 494800,ARS, 1019877,Pampeana,,Tecnología e Innovación,Empresa
8772,2013-09-03,ARG,Argentina,14,Córdoba,ARS, 344491,ARS, 704659,Pampeana,,Tecnología e Innovación,Persona física
8773,2013-08-13,ARG,Argentina,06,Buenos Aires,ARS, 127790,ARS, 344047,Pampeana,,Tecnología e Innovación,Empresa
8776,2013-08-22,ARG,Argentina,02,CABA,ARS, 198500,ARS, 401000,Pampeana,,Tecnología e Innovación,Empresa
8777,2013-08-20,ARG,Argentina,06,Buenos Aires,ARS, 190166,ARS, 381780,Pampeana,,Tecnología e Innovación,Empresa
8778,2013-08-02,ARG,Argentina,82,Santa Fe,ARS, 677000,ARS, 1372745,Pampeana,,Tecnología e Innovación,Empresa
8779,2013-10-18,ARG,Argentina,02,CABA,ARS, 436900,ARS, 873800,Pampeana,,Tecnología e Innovación,Empresa
8780,2013-11-12,ARG,Argentina,14,Córdoba,ARS, 287025,ARS, 577800,Pampeana,,Tecnología e Innovación,Persona física
8781,2013-09-11,ARG,Argentina,02,CABA,ARS, 776000,ARS, 1587832,Pampeana,,Tecnología e Innovación,Empresa
8784,2009-12-21,ARG,Argentina,54,Misiones,ARS, 53642,ARS, 117234,Nea,,Tecnología e Innovación,Persona física
8785,2011-11-16,ARG,Argentina,82,Santa Fe,ARS, 87090,ARS, 195962,Pampeana,,Tecnología e Innovación,Empresa
8786,2015-12-04,ARG,Argentina,06,Buenos Aires,ARS, 684498,ARS, 1056668,Pampeana,,Tecnología e Innovación,Persona física
8787,2013-08-02,ARG,Argentina,02,CABA,ARS, 755000,ARS, 1586200,Pampeana,,Tecnología e Innovación,Empresa
8788,2013-06-04,ARG,Argentina,82,Santa Fe,ARS, 779550,ARS, 1644954,Pampeana,,Tecnología e Innovación,Empresa
8789,2009-12-21,ARG,Argentina,54,Misiones,ARS, 295900,ARS, 599428,Nea,,Tecnología e Innovación,Persona física
8790,2013-10-22,ARG,Argentina,02,CABA,ARS, 638741,ARS, 1279941,Pampeana,,Tecnología e Innovación,Empresa
8792,2013-09-09,ARG,Argentina,30,Entre Ríos,ARS, 74099,ARS, 154458,Pampeana,,Tecnología e Innovación,Empresa
8794,2013-04-25,ARG,Argentina,02,CABA,ARS, 119502,ARS, 244230,Pampeana,,Tecnología e Innovación,Empresa
8796,2009-12-18,ARG,Argentina,54,Misiones,ARS, 415415,ARS, 841415,Nea,,Tecnología e Innovación,Persona física
8798,2013-07-15,ARG,Argentina,14,Córdoba,ARS, 337329,ARS, 787417,Pampeana,,Tecnología e Innovación,Empresa
8804,2011-09-20,ARG,Argentina,06,Buenos Aires,ARS, 431240,ARS, 862870,Pampeana,,Tecnología e Innovación,Empresa
8809,2011-11-15,ARG,Argentina,82,Santa Fe,ARS, 175816,ARS, 356169,Pampeana,,Tecnología e Innovación,Empresa
8810,2015-03-18,ARG,Argentina,02,CABA,ARS, 254130,ARS, 798930,Pampeana,,Tecnología e Innovación,Empresa
8813,2012-04-12,ARG,Argentina,82,Santa Fe,ARS, 69700,ARS, 151730,Pampeana,,Tecnología e Innovación,Empresa
8815,2012-12-28,ARG,Argentina,82,Santa Fe,ARS, 141061,ARS, 317445,Pampeana,,Tecnología e Innovación,Empresa
8817,2009-05-28,ARG,Argentina,82,Santa Fe,ARS, 52550,ARS, 123884,Pampeana,,Tecnología e Innovación,Empresa
8819,2009-01-08,ARG,Argentina,06,Buenos Aires,ARS, 341860,ARS, 683720,Pampeana,,Tecnología e Innovación,Empresa
8820,2011-11-10,ARG,Argentina,90,Tucumán,ARS, 575430,ARS, 1153850,Noa,,Tecnología e Innovación,Empresa
8823,2009-05-22,ARG,Argentina,06,Buenos Aires,ARS, 193000,ARS, 444600,Pampeana,,Tecnología e Innovación,Empresa
8826,2012-02-13,ARG,Argentina,06,Buenos Aires,ARS, 247520,ARS, 495040,Pampeana,,Tecnología e Innovación,Empresa
8831,2013-02-14,ARG,Argentina,50,Mendoza,ARS, 498000,ARS, 1009749,Cuyo,,Tecnología e Innovación,Empresa
8832,2011-08-29,ARG,Argentina,06,Buenos Aires,ARS, 252660,ARS, 506240,Pampeana,,Tecnología e Innovación,Empresa
8833,2009-01-09,ARG,Argentina,10,Catamarca,ARS, 466797,ARS, 1123710,Noa,,Tecnología e Innovación,Empresa
8834,2012-11-30,ARG,Argentina,82,Santa Fe,ARS, 577426,ARS, 1162044,Pampeana,,Tecnología e Innovación,Empresa
8836,2011-08-01,ARG,Argentina,02,CABA,ARS, 310292,ARS, 636327,Pampeana,,Tecnología e Innovación,Empresa
